Transaction_ID,Date,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
104,2020-01-09 14:55:08.108108108,1967.6759380467952,0.05,Partner,Medium,WH-2,Express,Backorder,Satisfied,True,Not Specified,Cash,True,East,USA
921,2020-01-01 17:04:51.891891891,9966.999933586882,0.15,Direct,High,WH-3,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,False,West,Canada
542,2020-01-05 14:29:11.351351351,7597.243537725774,0.15,Reseller,High,WH-1,Regular,Delivered,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
950,2020-01-07 14:55:08.108108108,7102.054633758953,0.2,Online,High,WH-1,Overnight,Delivered,Satisfied,True,Unknown,Credit Card,True,North,Mexico
678,2020-01-07 20:32:25.945945946,2896.9633071620274,0.0,Direct,Medium,WH-3,2-Day,Delivered,Unsatisfied,True,Damaged,PayPal,True,East,USA
368,2020-01-01 00:12:58.378378378,3589.506364624008,0.05,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,False,Late,Wire Transfer,False,East,USA
672,2020-01-08 12:45:24.324324324,2720.5375243490703,0.15,Online,Critical,WH-1,Express,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Canada
145,2020-01-04 12:32:25.945945945,9326.874813511027,0.05,Reseller,Critical,WH-2,Regular,Backorder,Satisfied,True,Late,Wire Transfer,True,East,Canada
598,2020-01-06 22:16:12.972972973,5096.553818483975,0.0,Partner,Medium,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,West,Canada
439,2020-01-07 00:38:55.135135135,8407.453626779452,0.1,Online,High,WH-1,Overnight,Backorder,Neutral,True,Unknown,Cash,False,West,USA
535,2020-01-09 03:01:37.297297297,4576.092508375326,0.0,Direct,Medium,WH-3,2-Day,Backorder,Satisfied,True,Late,Cash,False,East,Canada
110,2020-01-05 02:22:42.162162162,4279.724178665558,0.2,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,East,Mexico
113,2020-01-03 06:16:12.972972972,789.4050199351211,0.0,Partner,High,WH-1,Overnight,Backorder,Satisfied,False,Not Specified,Wire Transfer,True,North,Mexico
958,2020-01-01 01:30:48.648648648,4481.44499271231,0.2,Partner,Critical,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,False,East,USA
423,2020-01-05 12:45:24.324324324,607.3740975957135,0.05,Online,High,WH-3,Regular,Pending,Satisfied,False,Wrong Item,PayPal,False,East,Mexico
309,2020-01-04 14:29:11.351351351,4467.83646026145,0.2,Direct,Low,WH-1,Express,Cancelled,Satisfied,True,Unknown,Cash,True,North,Canada
984,2020-01-09 04:19:27.567567567,4581.896951873905,0.0,Reseller,Medium,WH-3,Regular,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,North,Mexico
155,2020-01-02 04:58:22.702702702,9634.177083454066,0.2,Direct,Low,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Wire Transfer,True,South,Mexico
746,2020-01-07 13:24:19.459459459,5981.325317967978,0.0,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,False,Late,Wire Transfer,True,South,Mexico
455,2020-01-05 07:47:01.621621621,3676.811200393112,0.1,Direct,Low,WH-3,Regular,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Mexico
37,2020-01-07 17:30:48.648648648,7545.5937924424015,0.1,Direct,Low,WH-1,Overnight,Pending,Neutral,True,Wrong Item,PayPal,False,South,USA
495,2020-01-02 03:27:34.054054054,9784.159359381249,0.0,Direct,Low,WH-1,Express,Backorder,Neutral,True,Not Specified,Cash,False,South,USA
851,2020-01-02 17:43:47.027027027,5096.553818483975,0.15,Direct,Low,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,South,USA
500,2020-01-06 03:01:37.297297297,3249.675455385136,0.0,Online,High,WH-2,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,False,West,Canada
768,2020-01-04 07:34:03.243243243,7942.9608204680435,0.0,Reseller,Low,WH-1,2-Day,Pending,Unsatisfied,False,Late,Wire Transfer,True,South,Canada
510,2020-01-09 15:47:01.621621621,7046.3327106081815,0.05,Direct,High,WH-1,2-Day,Backorder,Satisfied,True,Damaged,Cash,False,West,Mexico
857,2020-01-06 19:53:30.810810810,2113.927195581044,0.15,Online,Medium,WH-1,Overnight,Pending,Satisfied,False,Unknown,Credit Card,True,North,USA
660,2020-01-04 21:11:21.081081081,2364.3343087085736,0.05,Online,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico
675,2020-01-02 14:42:09.729729729,895.0001185426408,0.2,Online,Critical,WH-1,2-Day,Pending,Neutral,True,Not Specified,Cash,True,South,Canada
477,2020-01-03 12:19:27.567567567,3324.2284406726017,0.1,Reseller,Low,WH-3,2-Day,Backorder,Neutral,False,Late,Wire Transfer,False,East,Canada
359,2020-01-03 16:12:58.378378378,5096.553818483975,0.05,Partner,Critical,WH-2,2-Day,Cancelled,Neutral,False,Wrong Item,Wire Transfer,False,West,Canada
482,2020-01-06 11:01:37.297297297,8347.614503208712,0.2,Direct,Low,WH-1,2-Day,Backorder,Satisfied,True,Unknown,PayPal,True,West,Canada
370,2020-01-03 17:30:48.648648648,3083.9867507713825,0.1,Partner,Critical,WH-3,2-Day,Backorder,Satisfied,False,Unknown,Credit Card,True,South,USA
880,2020-01-08 17:17:50.270270270,9588.844121948823,0.05,Direct,Critical,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,False,West,USA
828,2020-01-02 22:16:12.972972972,2252.360985068892,0.1,Online,Critical,WH-1,Overnight,Pending,Satisfied,True,Wrong Item,PayPal,True,East,USA
889,2020-01-06 17:43:47.027027027,5096.553818483975,0.0,Reseller,Critical,WH-1,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,True,North,Mexico
432,2020-01-05 03:14:35.675675675,7239.669214022761,0.05,Direct,Critical,WH-2,Regular,Delivered,Satisfied,False,Late,Cash,True,North,Canada
290,2020-01-09 23:21:04.864864864,8179.854519490064,0.0,Online,Critical,WH-1,2-Day,Pending,Satisfied,True,Wrong Item,Wire Transfer,True,South,Canada
792,2020-01-01 16:12:58.378378378,5096.553818483975,0.0,Partner,Medium,WH-1,Overnight,Cancelled,Satisfied,True,Unknown,Credit Card,False,North,USA
760,2020-01-09 23:47:01.621621621,9425.901595739077,0.05,Online,Low,WH-3,2-Day,Cancelled,Satisfied,True,Damaged,Cash,False,South,Canada
174,2020-01-07 15:34:03.243243243,3462.8546397553896,0.05,Direct,Critical,WH-1,Regular,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,Mexico
621,2020-01-01 20:32:25.945945945,5714.291614654698,0.1,Online,Low,WH-3,Express,Backorder,Neutral,False,Not Specified,Cash,True,West,Mexico
514,2020-01-04 11:14:35.675675675,653.9037747249386,0.2,Partner,High,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,Canada
72,2020-01-04 02:35:40.540540540,8078.456501808033,0.0,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,False,Late,PayPal,True,East,Mexico
132,2020-01-08 07:34:03.243243243,1560.133499593851,0.15,Reseller,Medium,WH-3,2-Day,Backorder,Neutral,True,Late,PayPal,False,East,USA
283,2020-01-07 06:55:08.108108108,2486.064050215037,0.15,Online,High,WH-1,Express,Backorder,Neutral,True,Wrong Item,Cash,False,East,Canada
560,2020-01-02 16:51:53.513513513,4550.784389615414,0.2,Direct,High,WH-3,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,East,USA
389,2020-01-06 15:34:03.243243243,9416.03294299474,0.2,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,True,Wrong Item,Cash,False,West,Mexico
398,2020-01-03 00:51:53.513513513,4472.375487546597,0.2,Online,Low,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
567,2020-01-07 05:24:19.459459459,5096.553818483975,0.15,Partner,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Credit Card,True,South,Mexico
64,2020-01-02 11:53:30.810810810,2236.9589087537624,0.2,Online,High,WH-3,Overnight,Backorder,Satisfied,False,Unknown,Cash,False,South,Canada
181,2020-01-02 22:55:08.108108108,9387.10287851121,0.15,Direct,High,WH-3,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,True,East,USA
499,2020-01-06 02:09:43.783783783,8727.96468108943,0.1,Direct,Medium,WH-2,Express,Delivered,Unsatisfied,False,Late,PayPal,True,North,Mexico
988,2020-01-04 12:06:29.189189189,2217.458930342605,0.0,Direct,Critical,WH-3,2-Day,Delivered,Unsatisfied,True,Late,Cash,False,East,Canada
963,2020-01-06 19:53:30.810810810,5214.272608057732,0.0,Partner,High,WH-2,Regular,Cancelled,Unsatisfied,False,Late,Cash,False,East,Mexico
365,2020-01-06 14:42:09.729729729,5383.906704236967,0.0,Direct,Medium,WH-2,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,False,West,Canada
24,2020-01-04 02:09:43.783783783,7387.5577248416275,0.2,Online,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,Cash,True,West,Canada
854,2020-01-02 11:27:34.054054054,8500.57107817862,0.05,Direct,Low,WH-1,Express,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Canada
820,2020-01-01 08:51:53.513513513,6241.413537290326,0.2,Reseller,High,WH-3,2-Day,Delivered,Satisfied,True,Late,PayPal,True,South,Mexico
604,2020-01-01 12:19:27.567567567,6672.986444260846,0.05,Online,Medium,WH-1,Express,Pending,Neutral,False,Not Specified,PayPal,False,East,Mexico
93,2020-01-06 02:09:43.783783783,1390.8769994416566,0.1,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,True,Not Specified,Credit Card,True,North,Mexico
541,2020-01-07 23:34:03.243243243,6440.636614567312,0.2,Partner,Critical,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,East,Canada
361,2020-01-03 08:38:55.135135135,9193.076958913613,0.0,Direct,High,WH-3,2-Day,Cancelled,Neutral,False,Late,PayPal,True,East,Mexico
850,2020-01-06 16:51:53.513513513,5642.066053945942,0.15,Direct,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,PayPal,False,West,Mexico
84,2020-01-01 07:21:04.864864864,3000.8497919211063,0.2,Reseller,Medium,WH-2,Express,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,True,North,Mexico
340,2020-01-08 18:35:40.540540540,7449.1204171796,0.0,Direct,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Cash,True,South,Mexico
640,2020-01-01 16:12:58.378378378,6888.818995399667,0.0,Direct,Critical,WH-2,Express,Backorder,Unsatisfied,True,Late,Credit Card,True,East,Canada
625,2020-01-06 09:43:47.027027027,2782.8416727784843,0.2,Online,High,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,PayPal,False,East,Mexico
544,2020-01-06 21:11:21.081081081,1069.4613581824287,0.2,Online,Critical,WH-1,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
211,2020-01-05 17:17:50.270270270,3481.841726892759,0.05,Online,High,WH-2,2-Day,Cancelled,Satisfied,False,Damaged,Credit Card,False,East,USA
911,2020-01-02 01:04:51.891891891,8409.811846598244,0.1,Direct,Critical,WH-3,Express,Delivered,Neutral,True,Not Specified,Wire Transfer,False,South,Canada
18,2020-01-08 20:19:27.567567567,4866.048543529419,0.0,Partner,High,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,False,North,Canada
194,2020-01-07 05:11:21.081081081,4974.122398129968,0.1,Direct,Critical,WH-1,2-Day,Cancelled,Neutral,True,Not Specified,PayPal,True,North,USA
856,2020-01-04 01:04:51.891891891,1233.2815371514455,0.05,Direct,Medium,WH-3,2-Day,Cancelled,Satisfied,True,Late,Wire Transfer,True,East,Mexico
607,2020-01-07 16:00:00.000000000,7424.922400998994,0.0,Reseller,High,WH-3,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,Mexico
817,2020-01-01 08:12:58.378378378,5930.272670087967,0.1,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Wire Transfer,True,North,USA
501,2020-01-03 21:37:17.837837837,4942.971518606332,0.0,Direct,High,WH-2,Overnight,Pending,Neutral,True,Damaged,Wire Transfer,False,North,Canada
847,2020-01-04 12:45:24.324324324,1431.07300541704,0.1,Online,Low,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,South,Mexico
180,2020-01-01 00:51:53.513513513,8428.432007428462,0.05,Partner,High,WH-3,Regular,Pending,Neutral,True,Damaged,Wire Transfer,False,West,Canada
252,2020-01-06 20:06:29.189189189,7519.23343276381,0.05,Online,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Damaged,Credit Card,True,North,Mexico
289,2020-01-08 16:38:55.135135135,4119.417099849799,0.2,Online,Low,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,West,Mexico
714,2020-01-06 00:00:00.000000000,6751.971071536675,0.1,Partner,High,WH-3,2-Day,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,East,USA
339,2020-01-02 07:47:01.621621621,5273.059228080576,0.1,Direct,Medium,WH-2,Express,Pending,Unsatisfied,False,Late,Cash,False,South,Canada
654,2020-01-09 14:55:08.108108108,2273.0794280779846,0.0,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,PayPal,False,North,Mexico
96,2020-01-08 09:30:48.648648648,880.5616309815975,0.0,Partner,Low,WH-3,Regular,Delivered,Unsatisfied,False,Damaged,Cash,True,West,Mexico
582,2020-01-07 23:08:06.486486486,9052.509056419667,0.1,Online,Medium,WH-1,2-Day,Pending,Unsatisfied,True,Late,Credit Card,False,West,USA
237,2020-01-02 16:51:53.513513513,6741.789733224019,0.05,Partner,Critical,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,East,USA
202,2020-01-07 14:29:11.351351351,1028.252455964376,0.1,Online,Critical,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,East,Canada
987,2020-01-03 06:29:11.351351351,5935.16815536096,0.0,Partner,Medium,WH-3,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,West,Mexico
320,2020-01-07 18:22:42.162162162,6312.394690980604,0.15,Partner,High,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,West,Canada
254,2020-01-07 02:09:43.783783783,6757.817567906711,0.15,Online,High,WH-2,Express,Pending,Neutral,False,Damaged,Cash,True,West,Mexico
545,2020-01-09 17:56:45.405405405,5096.553818483975,0.1,Online,Critical,WH-1,Regular,Cancelled,Satisfied,True,Late,PayPal,False,East,USA
595,2020-01-06 17:17:50.270270270,7423.391517281151,0.15,Online,Low,WH-1,Regular,Delivered,Neutral,True,Late,PayPal,False,East,Mexico
745,2020-01-04 18:35:40.540540540,8783.174082164802,0.0,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Late,Wire Transfer,True,North,USA
947,2020-01-09 17:43:47.027027027,7912.020161088519,0.05,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,True,Not Specified,Credit Card,False,South,USA
80,2020-01-04 20:19:27.567567567,2594.7905026386475,0.0,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,True,Not Specified,PayPal,False,West,USA
874,2020-01-05 00:00:00.000000000,5151.61872230431,0.15,Direct,Low,WH-3,Express,Delivered,Satisfied,False,Damaged,PayPal,True,North,Mexico
727,2020-01-01 19:14:35.675675675,8230.37176536116,0.1,Online,Critical,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,PayPal,True,West,USA
492,2020-01-02 10:35:40.540540540,9929.527057133751,0.2,Online,High,WH-3,2-Day,Backorder,Neutral,True,Wrong Item,Credit Card,True,South,Canada
845,2020-01-02 12:06:29.189189189,5096.553818483975,0.1,Online,Critical,WH-3,2-Day,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,West,USA
899,2020-01-04 11:27:34.054054054,8805.919674302266,0.2,Reseller,Low,WH-1,2-Day,Cancelled,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
308,2020-01-02 02:22:42.162162162,1150.2792993771595,0.0,Reseller,High,WH-1,Overnight,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,USA
788,2020-01-04 13:24:19.459459459,8236.674403053232,0.0,Online,High,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,South,Canada
800,2020-01-08 15:47:01.621621621,959.4457549634184,0.1,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Unknown,Wire Transfer,False,East,Mexico
189,2020-01-01 03:01:37.297297297,1929.486574556976,0.0,Direct,Critical,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,East,Mexico
27,2020-01-08 06:03:14.594594594,7881.968213691684,0.1,Reseller,Medium,WH-3,Overnight,Cancelled,Neutral,True,Damaged,Wire Transfer,True,South,USA
231,2020-01-03 23:21:04.864864864,5096.553818483975,0.0,Online,Medium,WH-3,Regular,Delivered,Unsatisfied,True,Damaged,Credit Card,True,East,Canada
521,2020-01-03 04:58:22.702702702,7770.951956651386,0.05,Reseller,Critical,WH-2,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,False,East,Mexico
593,2020-01-03 09:56:45.405405405,6137.883135694876,0.05,Online,High,WH-2,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,South,USA
843,2020-01-02 13:24:19.459459459,8841.31837202234,0.0,Reseller,High,WH-2,2-Day,Cancelled,Satisfied,False,Late,PayPal,False,West,Mexico
586,2020-01-04 03:27:34.054054054,5096.553818483975,0.2,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,PayPal,False,South,Mexico
81,2020-01-05 13:50:16.216216216,2572.971578245636,0.15,Direct,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Wrong Item,Credit Card,True,South,Mexico
151,2020-01-05 09:43:47.027027027,7864.818492432018,0.2,Direct,High,WH-2,Overnight,Delivered,Neutral,False,Unknown,Credit Card,False,South,USA
806,2020-01-01 21:11:21.081081081,5769.526735489489,0.15,Direct,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,False,East,Mexico
895,2020-01-09 01:17:50.270270270,3824.4096089217833,0.15,Online,Low,WH-2,Overnight,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Canada
410,2020-01-08 09:30:48.648648648,8431.998454096836,0.05,Partner,High,WH-3,Express,Delivered,Satisfied,False,Not Specified,PayPal,False,North,Canada
468,2020-01-02 09:56:45.405405405,1038.4641055754364,0.1,Reseller,High,WH-3,Express,Backorder,Unsatisfied,False,Not Specified,PayPal,False,North,Mexico
475,2020-01-07 16:51:53.513513513,5096.553818483975,0.0,Reseller,Low,WH-2,Express,Backorder,Unsatisfied,False,Damaged,PayPal,True,West,USA
602,2020-01-08 01:56:45.405405405,8399.424164566124,0.1,Online,Medium,WH-2,2-Day,Backorder,Neutral,False,Damaged,PayPal,False,South,USA
89,2020-01-08 20:19:27.567567567,7627.524757419002,0.1,Partner,Critical,WH-2,Overnight,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,False,West,Mexico
689,2020-01-03 07:34:03.243243243,7166.513601833944,0.0,Direct,Low,WH-3,Regular,Pending,Satisfied,True,Late,PayPal,False,East,USA
896,2020-01-04 05:50:16.216216216,7933.0452160214845,0.0,Reseller,Medium,WH-2,2-Day,Pending,Satisfied,True,Damaged,PayPal,False,North,Mexico
162,2020-01-05 12:32:25.945945945,8557.037732648485,0.2,Online,Low,WH-1,2-Day,Backorder,Neutral,True,Unknown,Wire Transfer,True,South,Mexico
188,2020-01-02 20:32:25.945945945,5096.553818483975,0.0,Online,High,WH-2,Express,Cancelled,Satisfied,True,Late,Wire Transfer,False,South,USA
771,2020-01-03 12:06:29.189189189,1681.2854935932685,0.05,Direct,Critical,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
539,2020-01-01 04:06:29.189189189,7077.365908466934,0.1,Direct,Medium,WH-2,Express,Cancelled,Satisfied,False,Wrong Item,Cash,False,North,USA
813,2020-01-06 01:56:45.405405405,5640.581336349025,0.15,Partner,Critical,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Credit Card,True,North,USA
219,2020-01-07 03:14:35.675675675,1638.9653879907648,0.1,Partner,High,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,True,North,Mexico
814,2020-01-02 08:25:56.756756756,6248.3504261351145,0.1,Online,High,WH-2,Regular,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
610,2020-01-08 11:14:35.675675675,500.291829031133,0.2,Online,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Late,Wire Transfer,True,West,USA
448,2020-01-03 00:38:55.135135135,8771.540326845674,0.0,Direct,Critical,WH-3,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
134,2020-01-08 17:04:51.891891891,3169.972626585447,0.0,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Late,Cash,True,North,Canada
450,2020-01-08 04:19:27.567567567,2505.6964543013555,0.05,Direct,High,WH-3,Regular,Pending,Neutral,False,Not Specified,Credit Card,False,East,Mexico
946,2020-01-09 13:50:16.216216216,3870.902627660045,0.15,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Cash,True,East,USA
748,2020-01-07 20:19:27.567567567,8128.612874500045,0.15,Partner,Low,WH-2,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
213,2020-01-08 13:11:21.081081081,3080.5152221065114,0.1,Direct,Medium,WH-1,Express,Delivered,Neutral,False,Late,Cash,True,West,Mexico
436,2020-01-04 08:51:53.513513513,5723.75134637395,0.0,Online,High,WH-3,Express,Backorder,Satisfied,False,Damaged,Wire Transfer,True,East,Mexico
558,2020-01-07 06:42:09.729729729,764.5962878002068,0.0,Reseller,Low,WH-2,Regular,Cancelled,Unsatisfied,False,Wrong Item,PayPal,False,North,USA
776,2020-01-03 10:48:38.918918918,882.7124283909855,0.0,Direct,High,WH-3,Express,Delivered,Satisfied,True,Wrong Item,PayPal,True,North,Mexico
790,2020-01-03 02:09:43.783783783,1755.7067486617816,0.2,Reseller,High,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,Mexico
982,2020-01-07 18:22:42.162162162,6170.97962242514,0.2,Reseller,Low,WH-1,Regular,Cancelled,Neutral,False,Late,Credit Card,True,South,Mexico
954,2020-01-09 17:56:45.405405405,6296.025259344229,0.1,Direct,Critical,WH-2,2-Day,Cancelled,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
767,2020-01-08 00:25:56.756756756,8372.202608123749,0.0,Reseller,Critical,WH-3,Overnight,Backorder,Neutral,False,Damaged,PayPal,False,North,USA
68,2020-01-03 20:06:29.189189189,9714.301990779311,0.15,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,True,West,USA
187,2020-01-04 12:45:24.324324324,2046.514397459179,0.2,Direct,Medium,WH-1,Regular,Delivered,Neutral,False,Wrong Item,Cash,False,South,Mexico
520,2020-01-08 07:08:06.486486486,2498.02628471504,0.2,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Wrong Item,Wire Transfer,False,North,Mexico
62,2020-01-01 04:19:27.567567567,3147.1090995928457,0.0,Partner,Critical,WH-2,Express,Backorder,Unsatisfied,True,Unknown,Cash,False,East,USA
351,2020-01-08 00:12:58.378378378,6935.661676668798,0.1,Online,Low,WH-3,Overnight,Cancelled,Unsatisfied,True,Unknown,Wire Transfer,False,South,USA
150,2020-01-07 22:55:08.108108108,5096.553818483975,0.15,Direct,Medium,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,Cash,False,West,Mexico
955,2020-01-04 16:00:00.000000000,5137.687915452733,0.15,Reseller,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,PayPal,True,West,USA
227,2020-01-06 00:00:00.000000000,2061.852526249348,0.2,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,True,Late,Cash,False,North,USA
279,2020-01-06 12:19:27.567567567,3832.781538682648,0.15,Partner,Medium,WH-3,2-Day,Backorder,Satisfied,True,Unknown,PayPal,False,South,Mexico
324,2020-01-02 02:35:40.540540540,3871.527993122264,0.05,Direct,Medium,WH-1,Express,Pending,Neutral,True,Wrong Item,Cash,False,East,USA
94,2020-01-01 22:42:09.729729729,5118.239609541779,0.05,Reseller,Critical,WH-2,2-Day,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,USA
257,2020-01-03 02:22:42.162162162,2138.97683099044,0.1,Online,Low,WH-1,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,False,South,Canada
636,2020-01-08 02:35:40.540540540,8218.50129991963,0.0,Direct,Low,WH-2,2-Day,Pending,Satisfied,False,Damaged,Wire Transfer,False,East,USA
659,2020-01-05 06:16:12.972972973,8574.613639780451,0.2,Reseller,Medium,WH-3,Express,Delivered,Satisfied,False,Damaged,Wire Transfer,False,East,Mexico
100,2020-01-07 13:37:17.837837837,9130.128242854064,0.2,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,False,Unknown,Credit Card,True,West,Canada
203,2020-01-05 08:38:55.135135135,565.3406410866685,0.05,Partner,High,WH-2,Express,Backorder,Neutral,False,Wrong Item,Cash,False,East,USA
497,2020-01-08 03:14:35.675675675,6764.518139778977,0.05,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,West,Mexico
163,2020-01-04 15:47:01.621621621,9498.033897552354,0.15,Reseller,High,WH-3,2-Day,Pending,Neutral,False,Unknown,PayPal,False,North,Mexico
358,2020-01-09 21:50:16.216216216,8524.326136357131,0.1,Online,Medium,WH-2,Regular,Pending,Satisfied,False,Late,PayPal,True,North,Mexico
915,2020-01-07 03:53:30.810810810,7074.480253877576,0.05,Partner,Low,WH-3,Express,Backorder,Neutral,True,Not Specified,Credit Card,True,East,Mexico
282,2020-01-01 17:17:50.270270270,3617.705086577314,0.05,Online,High,WH-3,Overnight,Pending,Unsatisfied,False,Not Specified,Wire Transfer,False,West,Mexico
670,2020-01-05 16:38:55.135135135,6063.082996789819,0.1,Reseller,Low,WH-2,Overnight,Cancelled,Satisfied,True,Wrong Item,Credit Card,True,East,Canada
628,2020-01-08 23:08:06.486486486,1418.125925733647,0.2,Direct,Low,WH-3,Regular,Cancelled,Satisfied,True,Damaged,Cash,True,North,Mexico
722,2020-01-05 11:40:32.432432432,5096.553818483975,0.0,Online,High,WH-2,Regular,Pending,Satisfied,False,Not Specified,Wire Transfer,True,South,Mexico
960,2020-01-04 03:01:37.297297297,5380.224624545396,0.05,Direct,Low,WH-1,Express,Delivered,Neutral,False,Wrong Item,Cash,True,West,Canada
466,2020-01-02 12:58:22.702702702,4380.328023380584,0.1,Partner,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,Cash,True,North,Canada
700,2020-01-04 09:56:45.405405405,4261.403648861524,0.0,Reseller,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Unknown,Wire Transfer,False,North,Canada
629,2020-01-09 01:43:47.027027027,2180.521032827847,0.2,Reseller,Critical,WH-2,Express,Backorder,Satisfied,True,Wrong Item,PayPal,False,North,USA
534,2020-01-05 13:11:21.081081081,5965.912144726436,0.1,Direct,Critical,WH-2,Overnight,Delivered,Neutral,True,Not Specified,Cash,True,North,Canada
502,2020-01-08 20:19:27.567567567,5096.553818483975,0.2,Direct,Low,WH-1,Overnight,Delivered,Satisfied,False,Wrong Item,Cash,True,South,Canada
